SAMPLE ID,ACCESSION NUMBER,TRANSECT NAME,STREAM ABBREVIATION,LATITUDE_DD,LONGITUDE_DD,COLLECTION DATE,SEASON,MAT TYPE,AFDM (mg/cm2),CHL-A (ug/cm2),TOTAL_ANNUAL_DISCHARGE (L),VALVES COUNTED PER SAMPLE,Unknown,Marine diatom fragments,record_no,region,Achnanthes,Psammothidium papilio,Psammothidium germainii,Achnanthes taylorensis,Amphora,Amphora cf. oligotraphenta,Craticula molestiformis,Humidophila,Humidophilia arcuata var. parallela,Humidophila australis,Humidophila arcuata,Microcostatus naumannii,Fistulifera,Fistulifera pelliculosa,Hantzschia,Hantzschia amphioxys,Hantzschia abundans,Hantzschia sp. #2,Hantzschia hyperaustralis,Hantzschia amphioxys f. muelleri,Luticola,Luticola bradyi,Luticola gaussii,Luticola laeta,Luticola murrayi,Luticola mutica,Luticola muticopsis,Luticola dolia,Luticola permuticopsis,Luticola mcknightiae,Luticola muticopsis fo. reducta,Luticola austroatlantica,Mayamaea,Mayamaea atomus var. #1,Mayamaea atomus,Mayamaea atomus fo. permitis,Muelleria,Muelleria meridionalis,Muelleria peraustralis,Muelleria supra,Navicula,Navicula seibigiana,Navicula gregaria,Navicula shackletoni,Navicula gregaria_1,Nitzschia,Nitzschia australocommutata,Nitzschia sp. #2,Nitzschia westiorum,Pinnularia,Pinnularia borealis,Chamaepinnularia cymatopleura,Chamaepinnularia quaternaria,Chamaepinnularia deltaica,Chamaepinnularia cymatopleura var. #3,Stauroneis latistauros,Stauronella,Craspedostauros laevissiumus,Melosira charcotii,Luticola sp. #2,Luticola spp.,Hantzschia spp.,Navicula lineola var. perlepida,Luticola sp. #3,Muelleria cryoconicola,Luticola australomutica,Achnanthidium minutissimum,Adlafia bryophila,Amphora veneta,Aulacoseira distans,Chamaepinnularia sp.#2,Frankophila maillardii,Frustulia vulgaris,Luticola muticopsis_1,Mayamaea fossalis var. fossalis,Melosira echinata,Muelleria luculenta,Nitzschia angustatula,Nitzschia fonticola,Nitzschia sp.#1,Pinnuavis genustriata,Pinnularia kolbei,Pinnularia pisciculus,Planothidium delicatulum,Planothidium quadripunctatum,Rhopalodia rupestris,Stauroneis smithii var. sagitta,Tabularia fasciculata,Chamaepinnularia aliena,Hantzschia elongata,Luticola elegans,Luticola transantarctica
03CAG2008O14,732,Canada Gauge,CAG,-77.6,163.05,1/1/2008,2008,orange,5.418502203,2.899356417,237549708,314.6,0,1.2,162,canada_huey,0,138.1,5.7,0,0,0.2,1.2,0,69.4,1,9.9,0,0,0,6.8,4.1,0,0,0,0.2,4.2,0,5.4,0,0,2,3.8,0,0,3,0,6.9,0.2,3.5,16.2,0,2.2,7.1,11.1,0,0,0.2,0,0,0,0,1.4,0,2.1,0.2,0.2,2,0,0,2,2.4,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012O02,946,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,orange,5.77092511,2.858672369,265935996,348.2,0,0,163,NA,0,25,0,0,0,0,14.5,0,77,0,0,0,0,18,0.6,12,48.5,0,0,13,1,0,3,1,0,20.5,3,0,12,0,3,36,0,6,12,0,1,9.5,5.5,3,0,3,0,7,0,0,0,0,3.9,0,0,0,1,3,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG1997O02,161,Von Guerard Gauge,VGG,-77.6092222,163.1108056,1/15/1997,1997,orange,2.68722467,2.85553174,4592502,337.4,0,0,164,delta_harnish_crescent_vg,0,0,0,0,0,0,0,0,8,1,0,0,0,7,0,12,32,0,0,55.2,0,0,0,7,3,28,26,0,49,5,0,47,0,4.5,13,0,0,3,2,0,0,1,0,0.5,0,0,2.7,0,0,0,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2012O04,903,Aiken,AIK,-77.600694,163.292417,1/12/2012,2012,orange,1.718061674,2.755229606,171346374,311.1,0,0,165,NA,0,0,0,0,0,2,167,0,3,0,0,0,0,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,4,36,0.2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2003O05,478,Von Guerard Gauge,VGG,-77.6,163.25,1/2/2003,2003,orange,4.3,2.722,12086892,265.5,0,1,166,delta_harnish_crescent_vg,0,0,0,7.25,0,0,0,0,0,0,4.5,0,0,0,20.5,27,31.5,0,8,9.5,0,0,2,3.5,0,13.5,52,10,4.5,38,9,0,0,0,0,0,0,3,0.5,0,0,12.75,0,0,1,0,0,0,0,0,1,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13PRS2010O02,1109,Priscu,PRS,-77.69686,162.5397889,1/15/2010,2010,orange,0.484581498,2.719274919,22505445,321.2,0,0,167,NA,0,13.5,0,0,0,0,8,0,2,0.5,0,0,0,241,0,0,0,0,0,1,0,0,0,0,0,3,3,1,0,7.5,0,5,0,0,24,0,0,2,0,0,0,0,0,0,0,0,7.7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2007O01,707,Von Guerard Lower,VGM,-77.619444,163.287778,1/12/2007,2007,orange,6.431718062,2.668613034,43067538,248.1,0,0.8,168,delta_harnish_crescent_vg,0,0,0,0.2,0,1,1,0,2.5,2,8,1,0,1,0,9,3.6,0,5.4,11.7,4,0,0,4,6,10,14,0,16,31,21,50,0,0,2,0,0,0.5,0,0,0,0,0,0.7,1,0,0,0,0,0,0,0,0,0,0,38.7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2010O02,1137,Von Guerard Lower,VGM,-77.6193008,163.2884794,1/11/2010,2010,orange,0.925110132,2.66574287,93741201,338,0,0,169,delta_harnish_crescent_vg,0,0,0,0,0,0,8,0,3,3,0,0,0,29,0,24,37.5,0,0,19,0,0,0,32,0,12,30,3,18,1,0,41,0,3,38,0,0,0,4,0,0,0,0,0,0,0,11.5,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2003O04,477,Von Guerard Gauge,VGG,-77.6,163.25,1/2/2003,2003,orange,4.2,2.65,12086892,265.6,0,2,170,delta_harnish_crescent_vg,0,0.5,0,6,0,0,0,0,0,1,7,0,0,0,22.5,16.5,24,0,12.5,8,0,0,1,5,0,23,51.5,3.7,4.2,26.5,29,0,0,0,0,0,0,2.2,0,2,0,4.5,0,3,0,0,1,0,1,0,3.5,0,0,1,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22CMN2012O01,945,Commonwealth,CMN,-77.563611,163.382556,1/23/2012,2012,orange,7.004405286,2.625926154,265935996,340.5,0,0,171,NA,0,15,0,0.7,0,0,15.5,0,89.5,0,2,0,0,23,1.6,22,15,0,0,0,3.4,0,14,0,0,26,9,0,2,1,0.5,33.7,0,2,5,5,3.4,7,4.5,3.5,0,3.7,0,2.4,0,0,0,0,6.9,0,0,0,1,10.2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2003O04,519,Canada Gauge,CAG,-77.6,163.05,1/7/2003,2003,orange,4.01,2.604,120710421,320.7,0,4.8,172,canada_huey,0,90.7,1,0.2,0,2,3,0,88.7,5,9,0,0,0,4.6,9.8,0,0,1.1,2.2,7,0,1.7,1.5,0,9.9,12.8,0.5,2.9,13.2,3.5,12.6,0,0,6,0,0,5.6,4.9,1,0,0,0,1.8,0,0,1.5,0,0.4,1.2,3.6,0.5,0,0.5,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2003O04,572,Delta Gauge,DEG,-77.6532222,163.0996944,1/9/2003,2003,orange,2.5,2.499,27726867,258,0,0,173,delta_harnish_crescent_vg,0,0,0,0.5,0,0,0,0,0,6,3,0,0,0,5,7,31.5,0,1.5,2.5,1.75,0,1,6,0,28.5,48.25,5,6.5,2.5,18,57,0,0,0,0,0,2,1,1,0,0,0,0,0,0,10,0,1,0,0,0,0,1.75,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2007O03,652,Aiken,AIK,NA,NA,1/2/2007,2007,orange,3.964757709,2.4689173699999998,91310958,328.5,0,0,174,NA,0.5,2,0,0,0,2,12,0,19,8,4,0,0,0,0,32,19.5,0,1,6,0,0,0,0,1,9,5,0,8,1,5,36,0,11,4,0,0,3,2,0,0,9,0,1,0,0,59.5,0,0,0,0,0,9,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07DEU2003O05,502,Delta Upper,DEU,-77.65,163.0833333,1/10/2003,2003,orange,4.1,2.236,27726867,236.75,0,0,175,delta_harnish_crescent_vg,0,5,0,8.75,0,0.5,0,0,0,16,2,0,0,0,7,8.25,8,0,0.5,1,0,0,1,3.25,0,20.25,25.5,9,5.5,28.5,29.5,44,0,0,0,0,0,0.5,0,0,0,0,0,2.25,0,0,2,0,1.5,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13PRS2010O04,1114,Priscu,PRS,-77.69686,162.5397889,1/15/2010,2010,orange,1.938325991,2.136898022,22505445,311.3,0,0,176,NA,0,30,0,0,0,0,2,0,1,0,0,0,0,226,0,0,1,0,0,0,0.6,0,0,0,0,0,3,2,0,3,0,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,15.5,0,0.2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2010O01,1163,Canada Gauge,CAG,-77.6136333,163.0522667,1/18/2010,2010,orange,2.995594714,2.060935818,158136606,299,0,0,177,canada_huey,0,97,0,0,0,0,10,0,94,4.5,5,0,0,0,1,0,0,0,0,0.5,1.2,0,8,0,0,11,7,0,0,0,5.5,8,0,1,33,0,1.9,1,2,1.5,0,0,0,0,0,0,1.2,0,0.5,0,0,0,0.7,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04CAD2003O04,510,Canada Delta,CAD,-77.6,163.0666667,1/7/2003,2003,orange,6.18,1.999,120710421,268.75,0,0,178,canada_huey,0,37.5,0,0,0,0,0,0,11,22,68,0,0,0,4,7,0,0,2,4.25,0,0,8,0,0,7,26.5,0,1,25.5,2.5,0,0,0,0,0,0,4.5,12,0,0,0,0,1,0,0,0.25,0,0.25,0,18,0,0,1,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG1997O01,158,Von Guerard Gauge,VGG,-77.6193056,163.2884722,1/15/1997,1997,orange,7.709251101,1.968224106,4592502,341.1,0,0,179,delta_harnish_crescent_vg,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,17,33,0,2,13,0,0,2,0,4,68.1,54,4,23,0,0,89,0,5,3,0,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2003O03,518,Canada Gauge,CAG,-77.6,163.05,1/7/2003,2003,orange,6.07,1.901,120710421,277.75,0,0,180,canada_huey,0,76.5,0,0,0,0.5,2,0,26,18,68,0,0,0,5.5,1,4.5,0,1.5,3,0.25,0,4.5,2.5,0,2.75,9,0,0,19.5,9.25,0,0,0,0,0,0,6.5,6,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3.25,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04CAD2003O02,508,Canada Delta,CAD,-77.6,163.0666667,1/7/2003,2003,orange,9.85,1.894,120710421,225.75,0,0,181,canada_huey,0,68.5,0,0,0,0.25,0,0,0,0,61.5,4,0,0,2,2.75,2,0,1,0.25,0,0,12.25,1,0,11,6,0,0,11.75,3.25,0,0,0,2,0,0,7,7,0,0,2,0,0,1,0,0,0,0,0,14.5,0,0,0,0,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2010O04,1152,Delta Gauge,DEG,-77.6531944,163.0995833,1/21/2010,2010,orange,2.995594714,1.87525043,21715029,326.3,0,0,182,delta_harnish_crescent_vg,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,7.5,0,0,0,0.8,0,6,1,0,5,57,2,14,1,1,106.5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2007O02,877,Green,GRN,-77.624167,NA,1/3/2007,2007,orange,3.392070485,1.869830379,183233340,325.1,0,1,183,green_bowles,0,66.9,2.2,0,0,1.5,5.7,2,66.4,31.5,3,1,0,0,1.6,3.1,0,0,0,2,4.4,0,2,0,0,2.5,26.3,0,1,2,1,16,2.2,2,20,3,0.8,2.5,4.9,1,0.2,0,0,0,0,0,0,0,1.3,0,0,0,0,2.6,0,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07DEU2003O03,500,Delta Upper,DEU,-77.65,163.0833333,1/10/2003,2003,orange,14.8,1.671,27726867,265.75,0,0,184,delta_harnish_crescent_vg,0,1.5,0,6.5,0,0,0,0,0,2,6,0,0,0,9.5,7.5,10.5,0,0.25,7,5,0,0,9.5,0,38.25,23.75,8.5,1,22,24,59,0,2,0,0,0,0.5,0.75,0,0,0,0,2.5,0,0,5,0,0,0,0,0,0,0,0,13.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2007B01,700,Von Guerard Gauge,VGG,-77.609167,163.254167,1/8/2007,2007,black,11.05726872,1.646171235,43067538,261.4,0,1,185,delta_harnish_crescent_vg,0,0,1,0,0,0,1.5,0,2,0,0,0,0,0,23.5,0,18.1,47,4.1,60.5,5,0,0,4,0,10.5,12.7,2,13.3,20.7,0,5,0.2,1.5,3,0,0.2,2.7,0.2,0,0,0,0,2.4,0,0,5.8,0,0.6,0,1,0,0,0,0.2,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2007O02,708,Von Guerard Lower,VGM,-77.619444,163.287778,1/12/2007,2007,orange,1.806167401,1.398548612,43067538,298.8,0,0.6,186,delta_harnish_crescent_vg,0,1,0,1,0,0,3,0,16,0,0,0,0,18,0,16.7,21,0,15,7.9,0,0,0,8,2,13,24,2,7,19,0,54.5,0,4,2,1,0,2.2,1,0,0,1.2,0,2,0,0,2,0,0,0,0,0,0,0,0,53.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2007B01,843,Green,GRN,NA,NA,1/3/2007,2007,black,3.832599119,1.198852948,183233340,295.1,0,1.6,187,green_bowles,0,4.5,0,0,0,0.5,0.7,0,27.5,5.5,6,0,0,0,8.2,18,2.7,0,0,29.9,6.2,0,2,0,2.5,2.7,53,1.5,2.2,16.7,4.2,49.4,0,0,3.5,0,0,2.2,8.9,0,0,0,0,0,0,0,4.4,0,0.4,0,3.9,0,0,4.5,0,13.1,0,0,0,3.2,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07DEU2003O02,499,Delta Upper,DEU,-77.65,163.0833333,1/10/2003,2003,orange,3.9,1.191,27726867,260.25,0,0,188,delta_harnish_crescent_vg,0,5,0,5,0,0,0,0,0,16.25,13,0,0,0,4.5,2.25,8,0,1,48.5,2.5,0,1,1.5,0,27.5,32.5,3,2,19.25,21.75,23.5,0,1,0,0,0,0.5,5.5,0,0,0,0,2.25,0,0,1,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2010O02,1100,Von Guerard Gauge,VGG,-77.6092258,163.2552989,1/27/2010,2010,orange,0.704845815,1.149389369,93741201,357,0,0,189,delta_harnish_crescent_vg,0,0,0,0,0,0,2,0,6,0,0,0,0,123,1.6,5,19,0,0,19.5,2.2,0,0,4,0,16,59,0,11.5,2,0,52,0,3,21,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003O01,503,Von Guerard Middle,VGM,-77.6,163.25,1/3/2003,2003,orange,9.09,1.112,12086892,226.65,0,2.4,190,delta_harnish_crescent_vg,0,0,0,0.7,0,0,0,0,0.5,0,0,0,0,81,5,12.6,4.3,0,1.6,13.2,0.6,0,0,1,0,25.5,12.2,4.5,11.7,16.5,1,17.7,0,3.5,0,0,0,5.25,2,0,0,1,0,2,0,0,0.7,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2003O02,517,Canada Gauge,CAG,-77.6,163.05,1/7/2003,2003,orange,4.84,1.105,120710421,273,0,0,191,canada_huey,0,25.75,0,0,0,0.5,0,0,9,0,65.5,0,0,0,7,12,14.5,0,0.75,16,0,0,14,1.5,0,15.5,5,1,3.75,44.75,4,0,0,0,0,0,0,10.75,7.5,0,0,1,0,0,0,0,2.25,0,0,0,7,0,0,2.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2013O02,2315,Green,GRN,-77.624,163.0583889,1/15/2013,2013,orange,4.713656388,1.061960352,267335793,304.5,0,0,192,green_bowles,0,38.1,6,1,0,1,6.4,10,46.9,21.2,18.9,0,0,7,2.9,2.4,0,0,1,1.5,2,0,2.9,4,0,0,1,0,0,0,2,23.9,0,1,9,0,1,1,11.3,0,0.4,0,0,3.6,0,0,0,0,8.3,0,0,0,0,5.4,0,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03CAG2001O02,587,Canada Gauge,CAG,-77.6,163.05,1/18/2001,2001,orange,17.62114537,1.01154185,93661740,253.1,0,0,193,canada_huey,0,68.5,1,0,0,2,0,0,20,55,37,0,0,0,3,0,4,3,1.5,2,0,0,0,0,0,2.7,1,0,0.9,6,5,15.5,0,1,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003O02,504,Von Guerard Middle,VGM,-77.6,163.25,1/3/2003,2003,orange,14.81,0.954,12086892,262.85,2,0.85,194,delta_harnish_crescent_vg,0,1,0,0.5,0,0,0,0,0,2,12,0,0,0,21,8.5,16,0,1.5,16,0,0,0,11,0,32.5,20,4,1,68.5,31,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2003O03,571,Delta Gauge,DEG,-77.6532222,163.0996944,1/9/2003,2003,orange,3.4,0.895,27726867,374.2,0,2.8,195,delta_harnish_crescent_vg,0,0,0,0.9,0,0,0,0,3.5,3,2,0,0,2,7.4,20.3,12.9,0,1,10.6,13.6,0,3.9,8.3,0,22.7,71.8,1,22,15.5,1,52.9,0,1,0,0,0,2.4,0.7,0,0,0,0,0,0,0,79.2,0,3.1,0.4,0,0,2.7,0,0,5.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2007O01,842,Green,GRN,NA,NA,12/12/2006,2007,orange,0.837004405,0.890148036,183233340,240.9,0,1.2,196,green_bowles,0,33.1,1,1,0,1,2,0,34.5,31,11,0,0,0,1,1,0.5,0,0,1.5,3.4,0,0.2,0,0,0,38.4,0,3.1,13.5,0,31.2,0,1.7,6,0,0,0,1.8,0,0,0.7,0,0,0,0,0,0,1.3,0,0,0,0,0.5,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2003B04,514,Green,GRN,-77.6166667,163.05,1/8/2003,2003,black,17.7,0.829,76673934,261.7,0,0.2,197,green_bowles,0,2,0,0,0,0,0,0,0,5,19,0,0,0,12.5,46.75,24.5,0,4,28.5,8,0,3,16.5,0,25.25,6.25,0,0,21.5,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21AIK2007O01,650,Aiken,AIK,NA,NA,1/2/2007,2007,orange,0.925110132,0.717187007,91310958,254.1,0,10.4,198,NA,0,2,0.5,0,0,1.5,3,1,56,6,24,3,0,0,10.6,0,9.1,10,1,3,4.9,0,4.5,0,0,7,0,0,2.5,6,8,1,0,5,8,5.5,0.2,0,5,0,0,1,0,2,0,0,2.7,0,1.5,6.3,0.2,1,7.7,24.2,0,4.8,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003B03,729,Von Guerard Middle,VGM,NA,NA,1/3/2003,2003,black,10.2,0.652,12086892,335.7,0,2.4,199,delta_harnish_crescent_vg,0,0,0.2,1.6,0,0,1,0,5,0.5,10,0.7,0,14,17.7,31.5,10.9,0,10.8,29.4,8.8,0,1,1.5,0,35.9,15.3,1.5,5.7,25.4,1,50.9,0,11.9,6.7,0,0,1.6,0.2,0,0,10.7,0,0,0,0,6.7,0,0.6,0,0,0.5,0,2.2,0,3.2,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09GRN2007O01,842,Green,GRN,NA,NA,1/3/2007,2007,orange,1.762114537,0.648713438,183233340,240.9,0,1.2,200,green_bowles,0,33.1,1,1,0,1,2,0,34.5,31,11,0,0,0,1,1,0.5,0,0,1.5,3.4,0,0.2,0,0,0,38.4,0,3.1,13.5,0,31.2,0,1.7,6,0,0,0,1.8,0,0,0.7,0,0,0,0,0,0,1.3,0,0,0,0,0.5,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2003O03,476,Von Guerard Gauge,VGG,-77.6,163.25,1/2/2003,2003,orange,12.7,0.528,12086892,326.3,0,2.2,201,delta_harnish_crescent_vg,0,0,0,5.2,0,0,1,0,2,0,4,0,0,25,10.2,37.9,12.1,0,3.1,38.5,5.4,0,2,10,0,35.5,9.7,7.7,13.7,30.9,0,30.1,0,3,8,0,0,0.7,0,0,0,2.8,0,0,0,0,14,0,0.4,0.2,0.2,0,2,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2003O02,475,Von Guerard Gauge,VGG,-77.6,163.25,1/2/2003,2003,orange,1.6,0.397,12086892,325.9,0,2,202,delta_harnish_crescent_vg,0,0,0,34.9,0,0,0,0,3,1,1,0,0,5,18.4,72.4,33.4,0,5.3,16.3,7.2,0,0,0.2,0,11.7,11.4,5,14.5,16.2,1,22.2,0,1,2.5,0,0,4.1,1.2,0,0,0.4,0,0,0,0,18.3,0,0,0,0,0,0,0,0,15.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08DEG2003O05,573,Delta Gauge,DEG,-77.6532222,163.0996944,1/9/2003,2003,orange,1.3,0.377,27726867,282.75,0,0,203,delta_harnish_crescent_vg,0,0,0,6.75,0,0,0,0,1,7,3,0,0,0,9.5,10,26.5,0,2.5,4,15,0,5.5,5,0,29,16.75,9,26,10,26,50.5,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,7.25,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12VGG2003O01,474,Von Guerard Gauge,VGG,-77.6,163.25,1/2/2003,2003,orange,10.3,0.29,12086892,306.2,0,1.6,204,delta_harnish_crescent_vg,0,0,0,1.2,0,0,0,0,5.5,0,1.5,0,0,5,2,38.5,18.6,0,5.6,57.4,3.3,0,1.4,5.7,0,27.3,12.9,2.7,10.1,21.5,3,21.7,0,0,0,0,0,2.1,0,0,0,31.4,0,0,0,0,18.7,0,0,0,1,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06VGM2003B01,727,Von Guerard Middle,VGM,NA,NA,1/3/2003,2003,black,14,0.283,12086892,255,0,0.8,205,delta_harnish_crescent_vg,0,0,0,0.6,0,0,0,0,5,3,3.5,0,0,8,16.8,12.1,4,0,0.2,19.9,8.4,0,0,1,0,34.7,29.9,0.5,2.7,37.2,0,37,0,13.2,4.4,0,0.6,0.2,0.2,0,0,3.1,0,0,0,0,1.2,0,0.2,0.2,0.2,1,0,0,0,2.7,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
