scenario_id,sim_file_name,sim_id,niche_scaling,nu,w,m_black_mats,m_other,proportion_black_mats,proportion_orange_mats,proportion_red_mats,proportion_green_mats,proportion_biomass_black_mats,proportion_biomass_orange_mats,proportion_biomass_red_mats,proportion_biomass_green_mats,m_ratio_black_over_other
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1000_rep-9604_2019-08-30_214651_20190830_214924.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1000_rep-9604_2019-08-30_214651_20190830_214924,20,0.1,1000,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-2439_2019-08-30_004722_20190830_004946.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-2439_2019-08-30_004722_20190830_004946,20,0.1,10000,0.05,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-3480_2019-08-30_034938_20190830_035205.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-3480_2019-08-30_034938_20190830_035205,20,0.1,10000,0.05,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-4014_2019-08-30_052502_20190830_052727.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-4014_2019-08-30_052502_20190830_052727,20,0.1,10000,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-4046_2019-08-30_053019_20190830_053243.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-4046_2019-08-30_053019_20190830_053243,20,0.1,10000,0.5,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5468_2019-08-30_094150_20190830_094427.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5468_2019-08-30_094150_20190830_094427,20,0.1,10000,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5582_2019-08-30_100318_20190830_100557.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5582_2019-08-30_100318_20190830_100557,20,0.1,10000,0.005,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.09999999999999999
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5881_2019-08-30_105645_20190830_105915.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-5881_2019-08-30_105645_20190830_105915,20,0.1,10000,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-6058_2019-08-30_112608_20190830_112834.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-6058_2019-08-30_112608_20190830_112834,20,0.1,10000,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-8055_2019-08-30_171516_20190830_171742.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-8055_2019-08-30_171516_20190830_171742,20,0.1,10000,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-8724_2019-08-30_191328_20190830_191552.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-10000_rep-8724_2019-08-30_191328_20190830_191552,20,0.1,10000,0.05,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-1563_2019-08-29_221354_20190829_221619.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-1563_2019-08-29_221354_20190829_221619,20,0.1,1e+05,0.5,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-5446_2019-08-30_093907_20190830_094133.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-5446_2019-08-30_093907_20190830_094133,20,0.1,1e+05,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6601_2019-08-30_130418_20190830_130643.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6601_2019-08-30_130418_20190830_130643,20,0.1,1e+05,0.1,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6677_2019-08-30_131733_20190830_132007.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6677_2019-08-30_131733_20190830_132007,20,0.1,1e+05,0.1,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6698_2019-08-30_132013_20190830_132248.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-6698_2019-08-30_132013_20190830_132248,20,0.1,1e+05,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7183_2019-08-30_144416_20190830_144642.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7183_2019-08-30_144416_20190830_144642,20,0.1,1e+05,0.5,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7735_2019-08-30_162023_20190830_162254.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7735_2019-08-30_162023_20190830_162254,20,0.1,1e+05,0.1,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7924_2019-08-30_165427_20190830_165701.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-7924_2019-08-30_165427_20190830_165701,20,0.1,1e+05,0.5,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-977_2019-08-29_203047_20190829_203321.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-977_2019-08-29_203047_20190829_203321,20,0.1,1e+05,0.1,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-9897_2019-08-30_223720_20190830_223952.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+05_rep-9897_2019-08-30_223720_20190830_223952,20,0.1,1e+05,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-1981_2019-08-29_232738_20190829_233003.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-1981_2019-08-29_232738_20190829_233003,20,0.1,1e+06,0.009,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.17999999999999997
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-2296_2019-08-30_002323_20190830_002550.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-2296_2019-08-30_002323_20190830_002550,20,0.1,1e+06,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-279_2019-08-29_182813_20190829_183037.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-279_2019-08-29_182813_20190829_183037,20,0.1,1e+06,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3001_2019-08-30_022732_20190830_022957.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3001_2019-08-30_022732_20190830_022957,20,0.1,1e+06,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3652_2019-08-30_042117_20190830_042345.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3652_2019-08-30_042117_20190830_042345,20,0.1,1e+06,0.09,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,1.7999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3664_2019-08-30_042357_20190830_042635.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-3664_2019-08-30_042357_20190830_042635,20,0.1,1e+06,0.9,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,18
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-4358_2019-08-30_062537_20190830_062812.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-4358_2019-08-30_062537_20190830_062812,20,0.1,1e+06,0.009,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.17999999999999997
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-4879_2019-08-30_075821_20190830_080056.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-4879_2019-08-30_075821_20190830_080056,20,0.1,1e+06,0.01,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.19999999999999998
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-5502_2019-08-30_094712_20190830_094947.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-5502_2019-08-30_094712_20190830_094947,20,0.1,1e+06,0.001,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.02
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-6949_2019-08-30_140458_20190830_140731.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-6949_2019-08-30_140458_20190830_140731,20,0.1,1e+06,0.1,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,2
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-7479_2019-08-30_153605_20190830_153829.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-7479_2019-08-30_153605_20190830_153829,20,0.1,1e+06,0.001,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.02
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-8519_2019-08-30_183625_20190830_183902.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-8519_2019-08-30_183625_20190830_183902,20,0.1,1e+06,0.5,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,10
streamMetacommunities,C:/Users/esokol/Box/PROJECTS/B235/Metacomm Sims/R_sims_v2_10000_reps/SIM_RESULTS/SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-9226_2019-08-30_204159_20190830_204421.rda,SIM_METACOMM_nicheScaling-20_m-0.05_nu-0.1_w-1e+06_rep-9226_2019-08-30_204159_20190830_204421,20,0.1,1e+06,0.005,0.05,0.384,0.616,0,0,0.3869339110972458,0.6130660889027542,0,0,0.09999999999999999
